SourceGene	TargetGene	PathwayType	Interaction
PRKACA	MAPK11	signaling	activate
PRKACA	ARHGDIB	signaling	activate
PRKACA	ARHGDIA	signaling	inhibit
PRKACA	PRKAG3	signaling	activate
PRKACA	NR4A1	signaling	activate
PRKACA	KCNMA1	signaling	activate
PRKACA	OR4N4	signaling	inhibit
PRKACA	ND5	signaling	inhibit
PRKACA	RPS6KA5	signaling	activate
PRKACA	GSK3B	signaling	inhibit
PRKACA	NDUFB3	signaling	inhibit
PRKACA	KCNU1	signaling	activate
PRKACA	ABCC8	signaling	inhibit
PRKACA	TRPV4	signaling	activate
PRKACA	KCNN2	signaling	inhibit
PRKACA	CLDN3	signaling	modulate
PRKACA	APC	signaling	inhibit
PRKACA	MC4R	signaling	activate
PRKACA	DSP	signaling	inhibit
PRKACA	STK24	signaling	modulate
PRKACA	RGS10	signaling	inhibit
PRKACA	MAP2	signaling	activate
PRKACA	SRC	signaling	activate
PRKACA	PTPN7	signaling	inhibit
PRKACA	TAL1	signaling	activate
PRKACA	NOLC1	signaling	activate
PRKACA	SRSF1	signaling	activate
PRKACA	KDELR1	signaling	activate
PRKACA	DYNLRB1	signaling	activate
PRKACA	MYBPC3	signaling	activate
PRKACA	PHOX2A	signaling	inhibit
PRKACA	HDAC8	signaling	inhibit
PRKACA	ERBB2	signaling	activate
PRKACA	KCNJ13	signaling	activate
PRKACA	ETV5	signaling	activate
PRKACA	NDE1	signaling	activate
PRKACA	RELA	signaling	activate
PRKACA	PRKAR2B	signaling	activate
PRKACA	LCP1	signaling	activate
PRKACA	CSK	signaling	activate
PRKACA	HSPB6	signaling	inhibit
PRKACA	HSP90AA1	signaling	modulate
PRKACA	PLCG1	signaling	inhibit
PRKACA	TBXA2R	signaling	modulate
PRKACA	SREBF1	signaling	inhibit
PRKACA	FRAT1	signaling	inhibit
PRKACA	NFKB1	signaling	activate
PRKACA	GJA5	signaling	activate
PRKACA	CDK16	signaling	inhibit
PRKACA	PPP2R5D	signaling	activate
PRKACA	KCNH2	signaling	activate
PRKACA	CTNND1	signaling	inhibit
PRKACA	PPP1R9B	signaling	inhibit
PRKACA	GSK3A	signaling	inhibit
PRKACA	LASP1	signaling	inhibit
PRKACA	SRF	signaling	inhibit
PRKACA	YWHAZ	signaling	activate
PRKACA	FLNA	signaling	activate
PRKACA	TFAP2A	signaling	activate
PRKACA	TFAM	signaling	activate
PRKACA	NOS3	signaling	activate
PRKACA	IGF2R	signaling	modulate
PRKACA	CIITA	signaling	inhibit
PRKACA	FYN	signaling	activate
PRKACA	H3F3A	signaling	activate
PRKACA	CA9	signaling	activate
PRKACA	DUOX1	signaling	activate
PRKACA	HNRNPD	signaling	activate
PRKACA	HMGN1	signaling	inhibit
PRKACA	MYOM2	signaling	inhibit
PRKACA	ASIC1	signaling	modulate
PRKACA	CASP9	signaling	inhibit
PRKACA	CAPN2	signaling	inhibit
PRKACA	NEFL	signaling	inhibit
PRKACA	HSF1	signaling	activate
PRKACA	NF2	signaling	inhibit
PRKACA	MAPT	signaling	inhibit
PRKACA	HDAC5	signaling	activate
PRKACA	TPH2	signaling	activate
PRKACA	ETV1	signaling	activate
PRKACA	POLD3	signaling	inhibit
PRKACA	WT1	signaling	inhibit
PRKACA	CBX3	signaling	activate
PRKACA	RXRA	signaling	inhibit
PRKACA	DNAJC5	signaling	modulate
PRKACA	NEDD4L	signaling	inhibit
PRKACA	CSNK1A1L	signaling	activate
PRKACA	APOBEC3G	signaling	activate
PRKACA	HRH1	signaling	inhibit
PRKACA	ITGA4	signaling	activate
PRKACA	AICDA	signaling	modulate
PRKACA	PLCB3	signaling	inhibit
PRKACA	ITGB4	signaling	inhibit
PRKACA	GRIK2	signaling	activate
PRKACA	NOXA1	signaling	inhibit
PRKACA	MCOLN1	signaling	inhibit
PRKACA	GLIS2	signaling	inhibit
PRKACA	CD44	signaling	activate
PRKACA	AKAP13	signaling	activate
PRKACA	PDE10A	signaling	modulate
PRKACA	STMN1	signaling	inhibit
PRKACA	RET	signaling	inhibit
PRKACA	KCNK3	signaling	activate
PRKACA	PIN1	signaling	activate
PRKACA	CAD	signaling	inhibit
PRKACA	KCNK9	signaling	activate
SUFU	GLIS3	signaling	inhibit
SUFU	GLIS2	signaling	inhibit
SUFU	SAP18	signaling	activate
SUFU	GLI3	signaling	inhibit
SUFU	SUFU	signaling	activate
RPS6K	IRS1	regulatory	repress
RPS6K	MITF	signaling	inhibit
RPS6K	CCT2	signaling	activate
RPS6K	RPTOR	signaling	activate
RPS6K	EIF4B	signaling	activate
RPS6K	STK11	signaling	inhibit
RPS6K	ESR1	signaling	activate
RPS6K	EEF2K	signaling	inhibit
RPS6K	GSK3B	signaling	inhibit
RPS6K	RPS6K	signaling	activate
RPS6K	DEPTOR	signaling	inhibit
RPS6K	SLC9A1	signaling	activate
RPS6K	NR4A3	signaling	inhibit
RPS6K	FOS	signaling	activate
RPS6K	RANBP3	signaling	modulate
RPS6K	VASP	signaling	inhibit
RPS6K	RPS6	signaling	activate
RPS6K	ETV1	signaling	activate
RPS6K	CIC	signaling	inhibit
RPS6K	FLNA	signaling	activate
RPS6K	CDC25B	signaling	activate
RPS6K	TSC2	signaling	inhibit
RPS6K	CDC25A	signaling	inhibit
RPS6K	METTL1	signaling	inhibit
RPS6K	CREB1	signaling	activate
RPS6K	YBX1	signaling	activate
RPS6K	WWC1	signaling	activate
RPS6K	H3F3A	signaling	activate
RPS6K	BAD	signaling	inhibit
RPS6K	MXD1	signaling	inhibit
RPS6K	CARHSP1	signaling	modulate
KLF10	SERTAD1	regulatory	regulate
KLF10	ITGAD	regulatory	regulate
KLF10	TGFBI	regulatory	express
PPP1CB	MDM2	regulatory	express
PPP1CB	EIF2AK4	signaling	inhibit
PPP1CB	CACNA2D1	signaling	inhibit
PPP1CB	CACNG2	signaling	inhibit
PPP1CB	MYL6B	signaling	modulate
PPP1CB	CACNA1S	signaling	inhibit
PPP1CB	MYL12B	signaling	modulate
PPP1CB	CREB1	signaling	inhibit
PPP1CB	CREB5	signaling	inhibit
PPP1CB	EIF2AK3	signaling	inhibit
PPP1CB	CACNG1	signaling	inhibit
PPP1CB	CALML4	signaling	inhibit
PPP1CB	CACNG5	signaling	inhibit
PPP1CB	PHKG1	signaling	inhibit
PPP1CB	GRIN2D	signaling	inhibit
PPP1CB	CALM3	signaling	inhibit
PPP1CB	MYL12A	signaling	modulate
PPP1CB	GRIN2C	signaling	inhibit
PPP1CB	CREB3L2	signaling	inhibit
PPP1CB	GRIA2	signaling	inhibit
PPP1CB	PYGL	signaling	inhibit
PPP1CB	MYL9	signaling	modulate
PPP1CB	CDC25C	signaling	activate
PPP1CB	PHKG2	signaling	inhibit
PPP1CB	GRIN2B	signaling	inhibit
PPP1CB	MYL5	signaling	inhibit
PPP1CB	CREB3L1	signaling	inhibit
PPP1CB	ATF6B	signaling	inhibit
PPP1CB	CACNB3	signaling	inhibit
PPP1CB	GRIA4	signaling	inhibit
PPP1CB	GYS1	signaling	activate
PPP1CB	GRIN3B	signaling	inhibit
PPP1CB	CACNG8	signaling	inhibit
PPP1CB	CAMK2G	signaling	inhibit
PPP1CB	PYGM	signaling	inhibit
PPP1CB	PYGB	signaling	inhibit
PPP1CB	CACNA2D3	signaling	inhibit
PPP1CB	RBL1	signaling	activate
PPP1CB	CACNG7	signaling	inhibit
PPP1CB	CACNA2D4	signaling	inhibit
PPP1CB	MYL6	signaling	modulate
PPP1CB	CREB3L3	signaling	inhibit
PPP1CB	CREB3L4	signaling	inhibit
PPP1CB	MYL10	signaling	inhibit
PPP1CB	CALML6	signaling	inhibit
PPP1CB	RBL2	signaling	activate
PPP1CB	CACNA1D	signaling	inhibit
PPP1CB	CREB3	signaling	inhibit
PPP1CB	TRPM8	signaling	inhibit
PPP1CB	CALML5	signaling	inhibit
PPP1CB	MYLPF	signaling	inhibit
PPP1CB	GRIA1	signaling	inhibit
PPP1CB	CALM2	signaling	inhibit
PPP1CB	CACNG3	signaling	inhibit
PPP1CB	CACNA1F	signaling	inhibit
PPP1CB	GRIN2A	signaling	inhibit
PPP1CB	CAMK2B	signaling	inhibit
PPP1CB	CACNG6	signaling	inhibit
PPP1CB	ATF4	signaling	inhibit
PPP1CB	CACNB4	signaling	inhibit
PPP1CB	GRIN3A	signaling	inhibit
PPP1CB	PHKA1	signaling	inhibit
PPP1CB	MYL7	signaling	inhibit
PPP1CB	RYR2	signaling	inhibit
PPP1CB	CAMK2A	signaling	inhibit
PPP1CB	GYS2	signaling	activate
PPP1CB	MYL2	signaling	inhibit
PPP1CB	PLN	signaling	activate
PPP1CB	CALML3	signaling	inhibit
PPP1CB	CACNB1	signaling	inhibit
PPP1CB	ATF2	signaling	inhibit
PPP1CB	RB1	signaling	activate
PPP1CB	EIF2AK2	signaling	inhibit
PPP1CB	GRIN1	signaling	inhibit
PPP1CB	CACNB2	signaling	inhibit
PPP1CB	PHKA2	signaling	inhibit
PPP1CB	PHKB	signaling	inhibit
PPP1CB	CAMK2D	signaling	inhibit
PPP1CB	CACNG4	signaling	inhibit
PPP1CB	GRIA3	signaling	inhibit
PPP1CB	CACNA1C	signaling	inhibit
PPP1CB	EIF2AK1	signaling	inhibit
PPP1CB	CALM1	signaling	inhibit
PPP1CB	CACNA2D2	signaling	inhibit
PPP1CB	IKZF1	signaling	activate
PPP1CB	TP53	signaling	inhibit
PPP1CB	AKT	signaling	inhibit
PPP1CB	AKT1	signaling	inhibit
PPP1CB	NF2	signaling	activate
PPP1CB	AXIN1	signaling	inhibit
PPP1CB	NOS3	signaling	activate
KRT1	MPO	regulatory	express
KRT1	APC	signaling	activate
PDPK1	PKN3	signaling	activate
PDPK1	SGK1	signaling	activate
PDPK1	AKT2	signaling	activate
PDPK1	IKBKB	signaling	activate
PDPK1	PKN2	signaling	activate
PDPK1	SGK2	signaling	activate
PDPK1	C8orf44-SGK3	signaling	activate
PDPK1	RPS6KB1	signaling	activate
PDPK1	PRKCZ	signaling	activate
PDPK1	AKT1	signaling	activate
PDPK1	RPS6KB2	signaling	activate
PDPK1	AKT3	signaling	activate
PDPK1	SGK3	signaling	activate
PDPK1	PRKCA	signaling	activate
PDPK1	PKN1	signaling	activate
PDPK1	CHUK	signaling	activate
PDPK1	PRKCI	signaling	activate
PDPK1	PDPK1	signaling	activate
PDPK1	RPS6KA3	signaling	activate
PDPK1	PRKCD	signaling	activate
PDPK1	MAP2K2	signaling	activate
PDPK1	MEK1/2	signaling	activate
PDPK1	PRKCQ	signaling	activate
PDPK1	PRKCE	signaling	activate
PDPK1	AKT	signaling	activate
PDPK1	MAP2K1	signaling	activate
PDPK1	PRKCG	signaling	activate
PDPK1	PRKCB	signaling	activate
PDPK1	PLK1	signaling	activate
PDPK1	CARD11	signaling	activate
MIR20B	HIF1A	regulatory	regulate
MIR20B	VEGFA	regulatory	regulate
MIR20B	RBL2	regulatory	regulate
MIR20B	PTEN	regulatory	regulate
MIR20B	ESR1	regulatory	regulate
MIR20B	F3	regulatory	regulate
MIR20B	BRCA1	regulatory	regulate
MIR20B	EPHB4	regulatory	regulate
MIR20B	E2F1	regulatory	regulate
MIR20B	EPAS1	regulatory	regulate
MIR20B	EFNB2	regulatory	regulate
MIR20B	BGLT3	regulatory	regulate
CHRNA7	JAK2	signaling	activate
CDK5R1	MAPT	signaling	modulate
CDK5R1	CDK5	signaling	activate
CDK5R1	LMTK2	signaling	inhibit
GNAQ	JMJD7-PLA2G4B	signaling	activate
GNAQ	DVL1	signaling	activate
GNAQ	KRAS	signaling	activate
GNAQ	PRKAB1	signaling	activate
GNAQ	NRAS	signaling	activate
GNAQ	PLA2G2D	signaling	activate
GNAQ	RRAS	signaling	activate
GNAQ	PRKAA2	signaling	activate
GNAQ	KCNJ14	signaling	inhibit
GNAQ	PLA2G2E	signaling	activate
GNAQ	PLA2G4C	signaling	activate
GNAQ	PLA2G4A	signaling	activate
GNAQ	PLA2G5	signaling	activate
GNAQ	PLA2G2C	signaling	activate
GNAQ	PLA2G10	signaling	activate
GNAQ	DVL3	signaling	activate
GNAQ	DVL2	signaling	activate
GNAQ	PLA2G12B	signaling	activate
GNAQ	PLCB1	signaling	activate
GNAQ	PLA2G1B	signaling	activate
GNAQ	PRKAA1	signaling	activate
GNAQ	PLCB2	signaling	activate
GNAQ	PRKAB2	signaling	activate
GNAQ	PRKAG2	signaling	activate
GNAQ	PLCB4	signaling	activate
GNAQ	PLA2G4F	signaling	activate
GNAQ	MRAS	signaling	activate
GNAQ	PLA2G4E	signaling	activate
GNAQ	PLA2G12A	signaling	activate
GNAQ	KCNJ4	signaling	inhibit
GNAQ	PLCB3	signaling	activate
GNAQ	PLA2G4D	signaling	activate
GNAQ	KCNK2	signaling	inhibit
GNAQ	KCNJ12	signaling	inhibit
GNAQ	PRKAG3	signaling	activate
GNAQ	PLA2G2A	signaling	activate
GNAQ	PRKAG1	signaling	activate
GNAQ	PLA2G2F	signaling	activate
GNAQ	PLA2G6	signaling	activate
GNAQ	KCNJ2	signaling	inhibit
GNAQ	PLA2G4B	signaling	activate
GNAQ	RRAS2	signaling	activate
GNAQ	PLA2G3	signaling	activate
GNAQ	HRAS	signaling	activate
GNAQ	RHOA	signaling	activate
GNAQ	PLCE1	signaling	activate
GNA11	PLA2G3	signaling	activate
GNA11	PLA2G4B	signaling	activate
GNA11	PLA2G6	signaling	activate
GNA11	PLA2G2F	signaling	activate
GNA11	PLA2G2A	signaling	activate
GNA11	KCNK2	signaling	inhibit
GNA11	PLA2G4D	signaling	activate
GNA11	PLCB3	signaling	activate
GNA11	PLCB4	signaling	activate
GNA11	PLA2G4E	signaling	activate
GNA11	PLA2G12A	signaling	activate
GNA11	PLA2G4F	signaling	activate
GNA11	PLCB2	signaling	activate
GNA11	PLA2G1B	signaling	activate
GNA11	PLCB1	signaling	activate
GNA11	PLA2G12B	signaling	activate
GNA11	PLA2G10	signaling	activate
GNA11	PLA2G5	signaling	activate
GNA11	PLA2G4C	signaling	activate
GNA11	PLA2G4A	signaling	activate
GNA11	PLA2G2C	signaling	activate
GNA11	PLA2G2E	signaling	activate
GNA11	PLA2G2D	signaling	activate
GNA11	JMJD7-PLA2G4B	signaling	activate
ZNRF3	FZD2	signaling	inhibit
ZNRF3	LRP6	signaling	inhibit
FZD2	GNAQ	signaling	activate
FZD2	CTNNB1	signaling	activate
FZD2	GNAO1	signaling	activate
FZD2	DVL1	signaling	activate
FZD2	DVL2	signaling	activate
FZD2	DVL3	signaling	activate
APC2	CTNNB1	regulatory	repress
APC2	SPATA13	signaling	activate
APC2	ARHGEF4	signaling	activate
APC2	AXIN1	signaling	activate
CTBP1	MIR630	regulatory	regulate
CTBP1	MIR374A	regulatory	regulate
CTBP1	MIR181A1	regulatory	regulate
CTBP1	MIR519A1	regulatory	regulate
CTBP1	MIR519A2	regulatory	regulate
CTBP1	MIR885	regulatory	regulate
CTBP1	CLDN7	regulatory	repress
CTBP1	TCF7L1	signaling	inhibit
CTBP1	LEF1	signaling	inhibit
CTBP1	TCF7L2	signaling	inhibit
CTBP1	TCF7	signaling	inhibit
CTBP1	ZEB2	signaling	activate
CTBP1	BHLHE41	signaling	activate
PELI1	IRAK1	regulatory	express
IRAK1	IRF7	signaling	activate
IRAK1	TRAF6	signaling	activate
IRAK1	STAT3	signaling	activate
IRAK1	PELI1	signaling	activate
IRAK1	IRAK1	signaling	activate
IRAK1	PELI3	signaling	activate
CCNE2	CDKN1B	signaling	inhibit
FGFR1	TUBB3	regulatory	regulate
FGFR1	FRS2	signaling	activate
FGFR1	PLCB1	signaling	activate
FGFR1	PIK3R3	signaling	activate
FGFR1	SHC4	signaling	activate
FGFR1	CRKL	signaling	activate
FGFR1	PIK3R1	signaling	activate
FGFR1	PIK3R2	signaling	activate
FGFR1	CRK	signaling	activate
FGFR1	PLCB2	signaling	activate
FGFR1	KRAS	signaling	activate
FGFR1	PIK3CB	signaling	activate
FGFR1	PIK3CA	signaling	activate
FGFR1	NRAS	signaling	activate
FGFR1	SOS2	signaling	activate
FGFR1	MAPK1	signaling	activate
FGFR1	PIK3CD	signaling	activate
FGFR1	PLCG1	signaling	activate
FGFR1	GRB2	signaling	activate
FGFR1	HRAS	signaling	activate
FGFR1	MAPK3	signaling	activate
FGFR1	SHC1	signaling	activate
FGFR1	SHC3	signaling	activate
FGFR1	PLCG2	signaling	activate
FGFR1	PLCB4	signaling	activate
FGFR1	SHC2	signaling	activate
FGFR1	IRS1	signaling	activate
FGFR1	SOS1	signaling	activate
FGFR1	PLCB3	signaling	activate
FGFR1	BCAR1	signaling	activate
FGFR1	CTTN	signaling	inhibit
FGFR1	SYNCRIP	signaling	inhibit
FGFR1	PDK1	signaling	activate
FGFR1	FGFR1	signaling	activate
FGFR1	LDHA	signaling	activate
PA2G4	E2F1	regulatory	regulate
DUSP2	MAPK11	signaling	inhibit
DUSP2	MAPK8	signaling	inhibit
DUSP2	MAPK14	signaling	inhibit
DUSP2	MAPK10	signaling	inhibit
DUSP2	MAPK12	signaling	inhibit
DUSP2	MAPK9	signaling	inhibit
DUSP2	MAPK3	signaling	inhibit
DUSP2	MAPK1	signaling	inhibit
DUSP2	MAPK13	signaling	inhibit
STMN1	TTL	signaling	inhibit
E2F6	MYC	regulatory	regulate
E2F6	TERT	regulatory	regulate
MIR203A	CXCL8	regulatory	regulate
MIR203A	VEGFA	regulatory	regulate
MIR203A	ATM	regulatory	regulate
MIR203A	CCNG1	regulatory	regulate
MIR203A	BIRC5	regulatory	regulate
MIR203A	SNAI2	regulatory	regulate
MIR203A	AREG	regulatory	regulate
MIR203A	SOCS3	regulatory	regulate
MIR203A	IRF1	regulatory	regulate
MIR203A	SMAD4	regulatory	regulate
MIR203A	CREB1	regulatory	regulate
MIR203A	FGF2	regulatory	regulate
MIR203A	TGFA	regulatory	regulate
MIR203A	ABL1	regulatory	regulate
MIR203A	RAN	regulatory	regulate
MIR203A	ROBO1	regulatory	regulate
MIR203A	SRC	regulatory	regulate
MIR203A	RAP1A	regulatory	regulate
MIR203A	NR2C2	regulatory	regulate
MIR203A	CUL1	regulatory	regulate
MIR203A	ZEB2	regulatory	regulate
MIR203A	RUNX2	regulatory	regulate
MIR203A	PRKCA	regulatory	regulate
MIR203A	EREG	regulatory	regulate
MIR203A	BANF1	regulatory	regulate
MIR203A	BMI1	regulatory	regulate
MIR203A	E2F3	regulatory	regulate
MIR203A	LASP1	regulatory	regulate
MIR203A	ZNF217	regulatory	regulate
MIR203A	EYA4	regulatory	regulate
MIR203A	TP63	regulatory	regulate
MIR203A	AKT2	regulatory	regulate
MIR203A	SNAI1	regulatory	regulate
MIR203A	YES1	regulatory	regulate
MIR203A	ZNF148	regulatory	regulate
MIR203A	PIK3CA	regulatory	regulate
MIR203A	DLX5	regulatory	regulate
MIR203A	CBLL1	regulatory	regulate
MIR203A	BCL2L2	regulatory	regulate
MIR203A	EDNRA	regulatory	regulate
MIR203A	ENOSF1	regulatory	regulate
AURKB	DIAPH2	signaling	activate
AURKB	HDAC4	signaling	inhibit
AURKB	ATM	signaling	activate
AURKB	DSN1	signaling	inhibit
AURKB	NINL	signaling	activate
AURKB	AURKB	signaling	activate
AURKB	WWC1	signaling	modulate
AURKB	RASSF1	signaling	inhibit
AURKB	CENPA	signaling	modulate
AURKB	KIF2C	signaling	activate
AURKB	INCENP	signaling	activate
AURKB	BIRC5	signaling	inhibit
AURKB	NSUN2	signaling	inhibit
AURKB	YY1	signaling	activate
AURKB	TP53	signaling	inhibit
AURKB	RACGAP1	signaling	activate
AURKB	CHMP4C	signaling	activate
AURKB	NDC80	signaling	inhibit
AURKB	MYBBP1A	signaling	modulate
AURKB	PLEKHG6	signaling	activate
AURKB	HIST1H3A	signaling	activate
AURKB	MAPRE3	signaling	activate
AURKB	H3F3A	signaling	activate
AURKB	CKAP2	signaling	activate
AURKB	HDAC9	signaling	inhibit
AURKB	KNL1	signaling	inhibit
AURKB	VIM	signaling	inhibit
AURKB	HDAC5	signaling	inhibit
SIRT6	HIF1A	signaling	inhibit
SIRT6	MYC	signaling	inhibit
SIRT6	TNF	signaling	activate
CTSV	BIRC5	signaling	inhibit
CTSV	BID	signaling	activate
CTSV	BIRC3	signaling	inhibit
CTSV	BCL2	signaling	inhibit
CTSV	XIAP	signaling	inhibit
CTSV	BCL2L1	signaling	inhibit
CTSV	BIRC2	signaling	inhibit
MCPH1	TERT	regulatory	regulate
MGEA5	OGT	signaling	inhibit
FZD1	GNAQ	signaling	activate
FZD1	CTNNB1	signaling	activate
FZD1	DVL2	signaling	activate
FZD1	GNAO1	signaling	activate
FZD1	DVL3	signaling	activate
FZD1	DVL1	signaling	activate
TLR3	MAP2K7	signaling	activate
TLR3	MAP2K4	signaling	activate
TLR3	TICAM1	signaling	activate
TLR3	PIK3CD	signaling	activate
TLR3	MAP2K6	signaling	activate
TLR3	MAP2K3	signaling	activate
TLR3	PIK3CA	signaling	activate
TLR3	PIK3CB	signaling	activate
TLR3	PIK3R1	signaling	activate
TLR3	PIK3R2	signaling	activate
TLR3	PIK3R3	signaling	activate
ENPP1	INSR	signaling	inhibit
NUMB	NOTCH1	signaling	inhibit
NUMB	NOTCH3	signaling	inhibit
NUMB	NOTCH2	signaling	inhibit
NUMB	NOTCH4	signaling	inhibit
NUMB	TP53	signaling	activate
NUMB	MDM2	signaling	inhibit
NUMB	GLI1	signaling	inhibit
NUMB	ITCH	signaling	activate
NUDCD2	PAFAH1B1	regulatory	express
ERK1/2	BCL2	signaling	activate
ERK1/2	MYB	signaling	inhibit
ERK1/2	HDAC6	signaling	activate
ERK1/2	ELK1	signaling	activate
ERK1/2	TSC2	signaling	inhibit
ERK1/2	CDK2	signaling	activate
ERK1/2	STK11	signaling	inhibit
ERK1/2	RAF1	signaling	inhibit
ERK1/2	CSNK2A1	signaling	activate
ERK1/2	CEBPB	signaling	activate
ERK1/2	MITF	signaling	inhibit
ERK1/2	RXRA	signaling	activate
ERK1/2	MAPK3	signaling	activate
ERK1/2	SMAD2	signaling	activate
ERK1/2	TSC1	signaling	inhibit
ERK1/2	SP1	signaling	activate
ERK1/2	RPS6KA3	signaling	activate
ERK1/2	AR	signaling	inhibit
ERK1/2	SOS1	signaling	inhibit
ERK1/2	FOS	signaling	activate
ERK1/2	EGFR	signaling	inhibit
ERK1/2	FGFR1	signaling	inhibit
ERK1/2	RPS6KA5	signaling	activate
ERK1/2	RUNX1	signaling	activate
ERK1/2	SMAD4	signaling	activate
ERK1/2	MAP2K1	signaling	inhibit
ERK1/2	JUN	signaling	activate
ERK1/2	CIC	signaling	inhibit
ERK1/2	MKNK1	signaling	activate
ERK1/2	BRAF	signaling	inhibit
ERK1/2	CDKN1B	signaling	activate
ERK1/2	CDKN1A	signaling	inhibit
ERK1/2	ESR1	signaling	activate
ERK1/2	ADAM17	signaling	activate
ERK1/2	GAB1	signaling	inhibit
ERK1/2	PARP1	signaling	activate
ERK1/2	GPHN	signaling	inhibit
ERK1/2	EP300	signaling	activate
ERK1/2	MEK1/2	signaling	inhibit
ERK1/2	CASP8	signaling	inhibit
ERK1/2	LRP6	signaling	activate
ERK1/2	SPHK1	signaling	activate
ERK1/2	PPARG	signaling	activate
ERK1/2	HNRNPK	signaling	activate
ERK1/2	H3F3A	signaling	activate
ERK1/2	E2F1	signaling	activate
ERK1/2	SREBF1	signaling	activate
CSNK2A2	SPIB	regulatory	repress
CSNK2A2	FUNDC1	signaling	inhibit
CSNK2A2	C1QBP	signaling	modulate
CSNK2A2	CTNNB1	signaling	activate
CSNK2A2	NFKBIA	signaling	activate
CSNK2A2	HDAC2	signaling	activate
CSNK2A2	MS4A1	signaling	modulate
CSNK2A2	BID	signaling	activate
CSNK2A2	HDAC1	signaling	activate
CSNK2A2	CTDP1	signaling	inhibit
CSNK2A2	SMC3	signaling	modulate
CSNK2A2	WAS	signaling	activate
CSNK2A2	HSF1	signaling	activate
CSNK2A2	SET	signaling	inhibit
CSNK2A2	NKX3-1	signaling	activate
CSNK2A2	EIF4EBP1	signaling	inhibit
CSNK2A2	EIF2B5	signaling	activate
CSNK2A2	XRCC1	signaling	activate
CSNK2A2	UBE2R2	signaling	activate
CSNK2A2	PTPRC	signaling	activate
SPIB	ITGAM	regulatory	regulate
SPIB	FES	regulatory	regulate
TNFRSF13C	TRAF3	regulatory	repress
TNFRSF13C	MAP3K14	signaling	activate
ARNT	TNFSF13B	regulatory	regulate
ARNT	EPO	regulatory	regulate
ARNT	VEGFA	regulatory	regulate
ARNT	PGK1	regulatory	regulate
ARNT	PFKFB3	regulatory	regulate
ARNT	CDKN2B	regulatory	regulate
ARNT	PTHLH	regulatory	regulate
ARNT	CA9	regulatory	regulate
ARNT	CBS	regulatory	regulate
ARNT	RHOA	regulatory	regulate
ARNT	MIR210	regulatory	regulate
ARNT	EGLN2	regulatory	regulate
ARNT	ENG	regulatory	regulate
ARNT	CXCL13	regulatory	regulate
ARNT	ROCK1	regulatory	regulate
ARNT	CD248	regulatory	regulate
ARNT	CYP1B1	regulatory	express
TNFSF13B	TNFRSF17	signaling	activate
TNFSF13B	TNFRSF13B	signaling	activate
TNFSF13B	TNFRSF13C	signaling	activate
EGLN2	HIF1A	signaling	activate
EGLN2	EPAS1	signaling	activate
CXCL13	CXCR5	signaling	activate
APOA5	LPL	signaling	activate
KCNJ3	CACNA1A	signaling	inhibit
SPOP	NCOA3	regulatory	repress
SPOP	CUL3	signaling	modulate
SPOP	GLI1	signaling	modulate
SPOP	GLI3	signaling	modulate
SPOP	GLI2	signaling	modulate
SPOP	SUFU	signaling	modulate
SDC1	WNT1	signaling	activate
SDC1	ITGAV	signaling	activate
SDC1	MAPK3	signaling	activate
SDC1	MAPK1	signaling	activate
SDC1	ITGB3	signaling	activate
MIR185	MYC	regulatory	regulate
MIR185	SOCS3	regulatory	regulate
MIR185	SREBF1	regulatory	regulate
MIR185	WNT2B	regulatory	regulate
MIR185	EPHB2	regulatory	regulate
MIR185	AR	regulatory	regulate
MIR185	SIX1	regulatory	regulate
MIR185	CDC42	regulatory	regulate
MIR185	EZH2	regulatory	regulate
MIR185	NOL3	regulatory	regulate
MIR185	SCARB1	regulatory	regulate
MIR185	EPAS1	regulatory	regulate
MIR185	STIM1	regulatory	regulate
MIR185	ATR	regulatory	regulate
MIR185	SREBF2	regulatory	regulate
MIR185	DNMT1	regulatory	regulate
MIR185	RHOA	regulatory	regulate
MIR185	LRRC32	regulatory	regulate
MIR185	IL10RA	regulatory	regulate
PCSK9	LDLR	signaling	inhibit
CTNND1	CDH3	regulatory	express
CTNND1	CDH1	signaling	activate
CTNND1	CDH5	regulatory	express
CTNND1	CDH2	regulatory	express
CTNND1	RAC2	signaling	activate
CTNND1	RAC3	signaling	activate
CTNND1	RAC1	signaling	activate
CTNND1	CDC42	signaling	activate
CTNND1	VAV2	signaling	activate
MIR424	CCND1	regulatory	regulate
MIR424	SIAH1	regulatory	regulate
MIR424	MYB	regulatory	regulate
MIR424	SOCS6	regulatory	regulate
MIR424	FGF2	regulatory	regulate
MIR424	ABL1	regulatory	regulate
MIR424	FGFR1	regulatory	regulate
MIR424	MGAT4A	regulatory	regulate
MIR424	CDC25A	regulatory	regulate
MIR424	OGT	regulatory	regulate
MIR424	MAP2K1	regulatory	regulate
MIR424	CDX2	regulatory	regulate
MIR424	NFIA	regulatory	regulate
MIR424	WEE1	regulatory	regulate
MIR424	CX3CL1	regulatory	regulate
MIR424	PLAG1	regulatory	regulate
MIR424	AQP8	regulatory	regulate
MIR424	GALNT13	regulatory	regulate
MIR503	VEGFA	regulatory	regulate
MIR503	CCND1	regulatory	regulate
MIR503	CCND3	regulatory	regulate
MIR503	CD40	regulatory	regulate
MIR503	FGF2	regulatory	regulate
MIR503	FGFR1	regulatory	regulate
